1638099878.386607,4
1638099878.493968,5
1638099878.601886,5
1638099878.705894,5
1638099878.810948,4
1638099878.914125,5
1638099879.023963,5
1638099879.127183,5
1638099879.230554,4
1638099879.335508,4
1638099879.441050,5
1638099879.549322,4
1638099879.652519,4
1638099879.755764,5
1638099879.859251,4
1638099879.963367,5
1638099880.068397,5
1638099880.172352,5
1638099880.276233,3
1638099880.380775,4
1638099880.484892,5
1638099880.589480,4
1638099880.693803,3
1638099880.799072,4
1638099880.903177,5
1638099881.007153,4
1638099881.111375,4
1638099881.215761,5
1638099881.320496,5
1638099881.424967,5
1638099881.529547,0
1638099881.634869,0
1638099881.746391,4
1638099881.852267,5
1638099881.966059,5
1638099882.071075,5
1638099882.175449,5
1638099882.286362,5
1638099882.390107,4
1638099882.495609,4
1638099882.599167,5
1638099882.703247,4
1638099882.807112,4
1638099882.913020,5
1638099883.017225,4
1638099883.122774,3
1638099883.227649,5
1638099883.331848,5
1638099883.435950,4
1638099883.539276,5
1638099883.643280,5
1638099883.747948,4
1638099883.852602,5
1638099883.956043,3
1638099884.059607,5
1638099884.163618,5
1638099884.273906,4
1638099884.377771,5
1638099884.483003,5
1638099884.587207,4
1638099884.692026,5
1638099884.795774,5
1638099884.900246,4
1638099885.003933,5
1638099885.108151,5
1638099885.211565,4
1638099885.315904,3
1638099885.419467,3
1638099885.522876,3
1638099885.626424,5
1638099885.729929,4
1638099885.838078,3
1638099885.942306,5
1638099886.045891,5
1638099886.151241,5
1638099886.255522,4
1638099886.361970,4
1638099886.465979,3
1638099886.571685,5
1638099886.675759,5
1638099886.780070,4
1638099886.885133,4
1638099886.989245,4
1638099887.096329,4
1638099887.201042,5
1638099887.305074,4
1638099887.408872,4
1638099887.533337,5
1638099887.636449,5
1638099887.739694,5
1638099887.842842,5
1638099887.946818,5
1638099888.052173,4
1638099888.155390,4
1638099888.259083,4
1638099888.365577,4
1638099888.470009,5
1638099888.573692,4
1638099888.677186,5
1638099888.781705,5
1638099888.885114,4
1638099888.988776,3
1638099889.092915,3
1638099889.196594,4
1638099889.300706,5
1638099889.404719,4
1638099889.508043,4
1638099889.611813,5
1638099889.715584,4
1638099889.820057,4
1638099889.924077,3
1638099890.027786,5
1638099890.131359,4
1638099890.234814,4
1638099890.338439,5
1638099890.446047,4
1638099890.549597,4
1638099890.653224,5
1638099890.758265,4
1638099890.862867,4
1638099890.967414,5
1638099891.071605,4
1638099891.175965,4
1638099891.280339,4
1638099891.384721,2
1638099891.488462,5
1638099891.592369,4
1638099891.695490,5
1638099891.801182,5
1638099891.905366,4
1638099892.008898,5
1638099892.113981,4
1638099892.219203,4
1638099892.325935,4
1638099892.429483,4
1638099892.532763,5
1638099892.638433,4
1638099892.742667,4
1638099892.847234,4
1638099892.952115,4
1638099893.056319,4
1638099893.160688,5
1638099893.264127,5
1638099893.367978,4
1638099893.472299,5
1638099893.575974,5
1638099893.682951,4
1638099893.786955,4
1638099893.891007,4
1638099894.000350,4
1638099894.104527,5
1638099894.207686,5
1638099894.310966,5
1638099894.414184,2
1638099894.517589,5
1638099894.620779,4
1638099894.723957,4
1638099894.831080,5
1638099894.934595,4
1638099895.038237,0
1638099895.144097,0
1638099895.247652,0
1638099895.350735,0
1638099895.457989,0
1638099895.561946,0
1638099895.668641,0
1638099895.772355,0
1638099895.876419,0
1638099895.980844,0
1638099896.084469,0
1638099896.191314,0
1638099896.294921,0
1638099896.398494,0
